pmra,pmde,jmag,ra,de,pmr_mas,pmd_mas,pmr_corr_mas,pmd_corr_mas
2.333330000000000155e-06,-6.500000000000000235e-07,1.615800000000000125e+01,3.275662500000000250e+02,-4.418999999999999773e+01,8.399988000000000454e+00,-2.339999999999999858e+00,7.574334621429443359e+00,-7.576580047607421875e-01
1.394439999999999985e-06,-1.077779999999999954e-06,1.615800000000000125e+01,3.570308333333330211e+02,-2.882472222222219926e+01,5.019984199999999674e+00,-3.880008000000000123e+00,1.700967431068420410e+00,-1.899813771247863770e+00
1.872219999999999966e-06,3.444439999999999839e-07,1.615700000000000003e+01,1.485458333333330039e+01,-4.117861111111110262e+01,6.739991700000000030e+00,1.239998500000000003e+00,4.449127674102783203e+00,1.341371059417724609e+00
-4.166670000000000080e-07,-1.191669999999999976e-06,1.615700000000000003e+01,1.496995833333330097e+02,6.909250000000000114e+01,-1.500001200000000035e+00,-4.290011999999999937e+00,5.214875936508178711e-01,-3.834686517715454102e+00
3.499999999999999842e-07,9.444439999999999568e-07,1.615700000000000003e+01,2.573791666666670039e+02,6.306555555555559778e+01,1.260000000000000009e+00,3.399998399999999865e+00,2.477321147918701172e+00,2.559119939804077148e+00
-4.916670000000000311e-07,-7.777779999999999915e-08,1.615700000000000003e+01,2.620558333333329983e+02,3.236833333333329676e+01,-1.770001200000000052e+00,-2.800000599999999951e-01,-9.029479026794433594e-01,9.672564864158630371e-01
-1.444439999999999930e-07,5.472220000000000015e-07,1.615700000000000003e+01,3.484504166666670244e+02,4.720444444444449772e+01,-5.199984300000000115e-01,1.969999199999999950e+00,1.543495059013366699e-01,3.303523063659667969e+00
9.749999999999999823e-07,7.730560000000000740e-06,1.615700000000000003e+01,3.580450000000000159e+02,-3.772277777777780017e+01,3.510000199999999904e+00,2.783001700000000156e+01,1.023594379425048828e+00,2.907878684997558594e+01
-1.961110000000000016e-06,-1.733329999999999971e-06,1.615599999999999881e+01,1.461924999999999955e+02,6.771277777777780216e+01,-7.059995999999999938e+00,-6.239988000000000312e+00,-4.981845855712890625e+00,-5.624395847320556641e+00
-1.816669999999999922e-06,1.236109999999999969e-06,1.615599999999999881e+01,1.899300000000000068e+02,-1.039111111111109942e+01,-6.540011999999999937e+00,4.449995999999999619e+00,-5.183423995971679688e+00,5.593757629394531250e+00
1.111109999999999896e-06,9.722220000000000616e-08,1.615599999999999881e+01,2.053391666666670119e+02,-2.149166666666670000e+00,3.999995999999999885e+00,3.499998999999999749e-01,5.384186744689941406e+00,2.499330520629882812e+00
4.527780000000000062e-07,-9.027779999999999859e-07,1.615599999999999881e+01,2.133375000000000057e+02,9.368055555555560687e+00,1.630000799999999916e+00,-3.250001000000000140e+00,3.282389640808105469e+00,-8.625550866127014160e-01
4.555559999999999799e-07,-1.388890000000000097e-06,1.615599999999999881e+01,2.429637500000000045e+02,2.534138888888890051e+01,1.640001700000000007e+00,-5.000004299999999624e+00,3.341382265090942383e+00,-2.309873342514038086e+00
-1.366669999999999995e-06,-1.422220000000000039e-06,1.615599999999999881e+01,2.512195833333329915e+02,4.313083333333329961e+01,-4.920011999999999830e+00,-5.119991999999999877e+00,-3.119302749633789062e+00,-4.484476566314697266e+00
-3.516670000000000162e-06,-7.338890000000000304e-06,1.615599999999999881e+01,3.255124999999999886e+02,6.833333333333339865e-02,-1.266001200000000004e+01,-2.642000399999999871e+01,-1.387104320526123047e+01,-2.339652061462402344e+01
6.083330000000000250e-07,-9.999999999999999547e-07,1.615500000000000114e+01,1.417450000000000045e+02,9.546666666666670409e+00,2.189998600000000017e+00,-3.600000000000000089e+00,4.094560623168945312e+00,-1.218900799751281738e+00
-3.722219999999999829e-07,-9.166669999999999854e-07,1.615500000000000114e+01,1.614195833333330086e+02,-1.030361111111110084e+01,-1.339999200000000057e+00,-3.300001099999999798e+00,-1.705635070800781250e+00,-1.101143002510070801e+00
6.444439999999999703e-07,-6.833330000000000481e-07,1.615500000000000114e+01,1.687816666666670073e+02,2.632499999999999840e+00,2.319998500000000075e+00,-2.459998800000000152e+00,3.298728942871093750e+00,-2.193925976753234863e-01
1.216669999999999949e-06,-1.066669999999999903e-06,1.615399999999999991e+01,2.876999999999999957e+01,-1.039111111111109942e+01,4.380011599999999561e+00,-3.840012000000000203e+00,2.092693328857421875e+00,-4.235620796680450439e-01
-9.444439999999999568e-07,-1.805559999999999923e-07,1.615399999999999991e+01,1.280833333333330017e+02,2.451666666666670125e+01,-3.399998399999999865e+00,-6.500015999999999572e-01,-1.503008246421813965e+00,2.000747919082641602e+00
-1.016669999999999958e-06,-1.827779999999999973e-06,1.615399999999999991e+01,1.285254166666670130e+02,2.481611111111109835e+01,-3.660012000000000043e+00,-6.580008000000000301e+00,-1.743988752365112305e+00,-3.930231332778930664e+00
8.055560000000000170e-08,-1.091670000000000087e-06,1.615399999999999991e+01,1.296091666666669937e+02,2.550277777777780130e+01,2.900001700000000016e-01,-3.930012000000000061e+00,2.243913173675537109e+00,-1.283894062042236328e+00
3.999999999999999819e-07,-1.027780000000000009e-06,1.615399999999999991e+01,1.512429166666670142e+02,2.041361111111109850e+01,1.439999999999999947e+00,-3.700007999999999964e+00,3.120619773864746094e+00,-1.501237869262695312e+00
-6.250000000000000511e-07,1.041669999999999930e-06,1.615399999999999991e+01,1.591695833333330086e+02,5.685750000000000171e+01,-2.250000000000000000e+00,3.750011999999999901e+00,-2.059917300939559937e-01,4.333163738250732422e+00
9.333329999999999839e-07,-2.266669999999999848e-06,1.615399999999999991e+01,1.918362500000000068e+02,3.215027777777780216e+01,3.359999000000000180e+00,-8.160012000000000043e+00,5.232957839965820312e+00,-6.148032188415527344e+00
7.027779999999999949e-07,2.444439999999999884e-07,1.615399999999999991e+01,1.929845833333330063e+02,7.157777777777780237e+00,2.530000699999999991e+00,8.799984499999999876e-01,4.696473598480224609e+00,3.866640329360961914e+00
5.944440000000000255e-07,-7.166669999999999944e-07,1.615399999999999991e+01,2.285104166666669983e+02,2.822611111111109850e+01,2.139998199999999962e+00,-2.580001000000000211e+00,3.822314023971557617e+00,-1.416721940040588379e-01
-4.999999999999999774e-08,-5.233329999999999918e-06,1.615299999999999869e+01,1.282666666666669997e+01,-3.833111111111109892e+01,-1.799999999999999933e-01,-1.883998700000000071e+01,-2.982101678848266602e+00,-1.849393844604492188e+01
-7.305559999999999939e-07,1.349999999999999992e-06,1.615299999999999869e+01,5.870916666666669670e+01,1.890944444444440009e+01,-2.630001500000000103e+00,4.860000000000000320e+00,-3.521104097366333008e+00,9.346039772033691406e+00
-5.633330000000000324e-06,-2.083330000000000008e-06,1.615299999999999869e+01,1.002333333333329932e+02,-5.052944444444450056e+01,-2.027999000000000152e+01,-7.499987599999999865e+00,-2.092591285705566406e+01,-8.073905944824218750e+00
1.444439999999999930e-07,-1.533329999999999980e-06,1.615299999999999869e+01,1.546175000000000068e+02,3.106194444444439995e+01,5.199984300000000115e-01,-5.519987999999999673e+00,1.923144459724426270e+00,-3.516254186630249023e+00
-4.250000000000000072e-07,-2.308329999999999971e-06,1.615299999999999869e+01,1.611545833333329938e+02,-1.595305555555560062e+01,-1.530000000000000027e+00,-8.309988000000000596e+00,-2.221602439880371094e+00,-6.263766765594482422e+00
-4.396390000000000101e-05,-4.995829999999999905e-05,1.615299999999999869e+01,1.988554166666669971e+02,-2.520555555555560101e+00,-1.582700499999999977e+02,-1.798498800000000131e+02,-1.565783538818359375e+02,-1.778644866943359375e+02
-1.463890000000000014e-06,-3.019440000000000097e-06,1.615299999999999869e+01,1.988554166666669971e+02,-2.520555555555560101e+00,-5.270004300000000086e+00,-1.086998499999999979e+01,-3.578311443328857422e+00,-8.884596824645996094e+00
-3.666670000000000103e-07,-5.052779999999999589e-06,1.615299999999999869e+01,2.124149999999999920e+02,7.811666666666670089e+00,-1.320001100000000038e+00,-1.819000799999999884e+01,2.874978184700012207e-01,-1.578292655944824219e+01
-9.250000000000000376e-07,-1.316670000000000050e-06,1.615299999999999869e+01,2.364600000000000080e+02,5.572916666666669983e+01,-3.330000000000000071e+00,-4.740012000000000114e+00,-1.351964235305786133e+00,-5.401528358459472656e+00
-2.972220000000000128e-07,-5.055560000000000306e-07,1.615200000000000102e+01,1.245654166666670051e+02,1.670666666666669897e+01,-1.069999099999999981e+00,-1.820001600000000108e+00,4.671108424663543701e-01,8.002477884292602539e-01
-2.252780000000000139e-06,-7.277779999999999673e-07,1.615200000000000102e+01,1.665316666666670073e+02,6.990972222222220012e+01,-8.110008000000000550e+00,-2.620000800000000130e+00,-6.054869174957275391e+00,-2.746005058288574219e+00
4.694440000000000047e-07,-6.444439999999999703e-07,1.615200000000000102e+01,1.887966666666669937e+02,2.960888888888889880e+01,1.689998399999999901e+00,-2.319998500000000075e+00,3.690306901931762695e+00,1.062704697251319885e-01
-1.152780000000000083e-06,1.145830000000000005e-05,1.615200000000000102e+01,2.320800000000000125e+02,2.561166666666670011e+01,-4.150007699999999744e+00,4.124987800000000249e+01,-2.364337205886840820e+00,4.394082641601562500e+01
-1.908329999999999989e-06,7.222219999999999406e-08,1.615099999999999980e+01,1.173666666666670011e+02,4.187805555555549830e+01,-6.869988000000000206e+00,2.599999299999999902e-01,-4.627755641937255859e+00,2.616687774658203125e+00
-2.094440000000000059e-06,2.183329999999999897e-06,1.615099999999999980e+01,1.452591666666669994e+02,2.343944444444440123e+01,-7.539983999999999575e+00,7.859988000000000419e+00,-5.704841136932373047e+00,1.022180747985839844e+01
1.597220000000000058e-06,-1.133329999999999998e-06,1.615099999999999980e+01,1.549233333333330052e+02,3.757472222222219926e+01,5.749991999999999770e+00,-4.079988000000000170e+00,7.182675838470458984e+00,-2.314852714538574219e+00
-5.638890000000000275e-07,-2.833330000000000133e-07,1.615099999999999980e+01,1.587383333333330029e+02,2.394361111111109963e+01,-2.030000400000000038e+00,-1.019998799999999983e+00,-5.876401066780090332e-01,1.086931228637695312e+00
4.999999999999999774e-08,-8.361110000000000150e-07,1.615099999999999980e+01,1.693350000000000080e+02,2.532916666666670125e+01,1.799999999999999933e-01,-3.009999500000000161e+00,1.738656282424926758e+00,-6.257378458976745605e-01
-1.549999999999999983e-06,-2.099999999999999799e-06,1.615099999999999980e+01,1.866004166666670017e+02,-1.209444444444440103e+00,-5.580000000000000071e+00,-7.560000399999999843e+00,-3.797000646591186523e+00,-5.532581329345703125e+00
-1.769439999999999994e-06,1.408329999999999906e-06,1.615099999999999980e+01,2.182362500000000125e+02,4.981222222222220353e+01,-6.369983999999999646e+00,5.069988300000000336e+00,-4.895009517669677734e+00,5.038705825805664062e+00
2.416669999999999894e-07,5.972220000000000521e-07,1.615099999999999980e+01,2.198933333333330040e+02,3.472749999999999915e+01,8.700012599999999985e-01,2.149999400000000005e+00,2.222654342651367188e+00,3.639275312423706055e+00
-2.572219999999999828e-06,-1.591669999999999958e-06,1.615099999999999980e+01,2.256475000000000080e+02,4.871666666666669698e+00,-9.259992000000000445e+00,-5.730012000000000327e+00,-8.212207794189453125e+00,-3.468418121337890625e+00
-2.283330000000000211e-06,-1.519440000000000059e-06,1.615099999999999980e+01,2.572704166666670176e+02,4.598555555555550001e+01,-8.219988999999999990e+00,-5.469984000000000179e+00,-6.571676731109619141e+00,-5.348544120788574219e+00
1.308330000000000016e-06,-1.555559999999999935e-07,1.615099999999999980e+01,3.397400000000000091e+02,-2.401722222222219827e+01,4.709987599999999830e+00,-5.600015499999999591e-01,2.446765184402465820e+00,2.109187126159667969e+00
3.016669999999999867e-06,-1.380559999999999916e-06,1.614999999999999858e+01,3.199583333333329893e+00,-8.783333333333329662e+00,1.086001199999999933e+01,-4.970016000000000211e+00,8.619458198547363281e+00,-1.158714532852172852e+00
-1.869440000000000096e-06,-7.194439999999999934e-07,1.614999999999999858e+01,5.104583333333329698e+00,2.440277777777779988e+00,-6.729983999999999966e+00,-2.589998500000000092e+00,-7.545514583587646484e+00,1.189645767211914062e+00
1.091670000000000087e-06,-6.666669999999999437e-08,1.614999999999999858e+01,7.906666666666670551e+01,-1.605222222222219841e+01,3.930012000000000061e+00,-2.400001300000000060e-01,1.711085796356201172e+00,1.778380155563354492e+00
-4.944440000000000301e-07,-3.888889999999999958e-08,1.614999999999999858e+01,1.230458333333329932e+02,7.140555555555559764e+00,-1.779998399999999981e+00,-1.400000299999999975e-01,-9.451313614845275879e-01,2.357511043548583984e+00
3.558329999999999862e-06,-2.236109999999999924e-06,1.614999999999999858e+01,2.210991666666670028e+02,2.950138888888890065e+01,1.280998800000000060e+01,-8.049996000000000151e+00,1.434380149841308594e+01,-6.122949600219726562e+00
3.666670000000000103e-07,-8.583329999999999608e-07,1.614999999999999858e+01,2.478545833333330108e+02,1.780277777777779846e+01,1.320001100000000038e+00,-3.089998700000000209e+00,2.592583656311035156e+00,-8.011224865913391113e-01
4.666670000000000057e-07,-1.480560000000000017e-06,1.614999999999999858e+01,3.269162499999999909e+02,-2.820194444444440052e+01,1.680001099999999914e+00,-5.330015699999999690e+00,-8.590131998062133789e-01,-2.691108226776123047e+00
3.955559999999999614e-06,-1.005559999999999907e-06,1.614799999999999969e+01,2.399166666666669911e+01,-3.831861111111110318e+01,1.424001499999999965e+01,-3.620015899999999842e+00,1.175217342376708984e+01,-3.811009168624877930e+00
-1.641669999999999903e-06,-5.972220000000000521e-07,1.614799999999999969e+01,1.529841666666669937e+02,2.144750000000000156e+01,-5.910012000000000043e+00,-2.149999400000000005e+00,-4.306452751159667969e+00,6.998633034527301788e-03
-7.555559999999999663e-07,-1.522219999999999929e-06,1.614799999999999969e+01,1.847324999999999875e+02,2.000555555555560083e+00,-2.720001700000000078e+00,-5.479992000000000196e+00,-8.931044936180114746e-01,-3.074377059936523438e+00
9.500000000000000100e-07,-1.666669999999999928e-07,1.614799999999999969e+01,3.428687499999999773e+02,1.402944444444439931e+01,3.419999999999999929e+00,-6.000011600000000334e-01,2.495115756988525391e+00,2.569691658020019531e+00
-2.055559999999999912e-07,-1.183329999999999943e-06,1.614799999999999969e+01,3.469399999999999977e+02,1.902250000000000085e+01,-7.400016000000000371e-01,-4.259988299999999839e+00,-1.598509073257446289e+00,-1.324068069458007812e+00
3.386109999999999925e-06,-3.611109999999999703e-08,1.614699999999999847e+01,1.308500000000000085e+01,-3.844694444444439796e+01,1.218999600000000072e+01,-1.299999699999999925e-01,9.399822235107421875e+00,1.854271143674850464e-01
4.166670000000000212e-08,6.413889999999999843e-06,1.614699999999999847e+01,1.914208333333330003e+01,-4.225694444444440023e+01,1.500001099999999921e-01,2.309000400000000042e+01,-1.872846007347106934e+00,2.292466545104980469e+01
8.333329999999999884e-07,-1.458330000000000063e-06,1.614699999999999847e+01,7.318666666666669585e+01,-2.202222222222220083e+01,2.999998800000000188e+00,-5.249988000000000099e+00,5.736313462257385254e-01,-3.307661771774291992e+00
-5.416669999999999759e-07,-1.111109999999999982e-08,1.614699999999999847e+01,1.401924999999999955e+02,5.764555555555560318e+01,-1.950001199999999990e+00,-3.999995800000000212e-02,5.089341998100280762e-01,1.200235605239868164e+00
-1.661109999999999924e-06,8.250000000000000421e-07,1.614699999999999847e+01,1.475033333333329892e+02,4.852472222222220211e+01,-5.979995999999999867e+00,2.969999800000000079e+00,-3.908568143844604492e+00,4.435332775115966797e+00
-8.833330000000000391e-07,-2.027779999999999911e-07,1.614699999999999847e+01,1.808100000000000023e+02,4.096611111111109693e+01,-3.179998599999999787e+00,-7.300008000000000052e-01,-1.664396047592163086e+00,4.735325574874877930e-01
-5.638890000000000275e-07,-5.861109999999999734e-07,1.614699999999999847e+01,1.871212500000000034e+02,2.072777777777779917e+01,-2.030000400000000038e+00,-2.109999699999999923e+00,1.871876567602157593e-01,1.199571847915649414e+00
-2.861109999999999869e-07,-6.388890000000000506e-07,1.614699999999999847e+01,3.307587500000000205e+02,-9.135555555555550100e+00,-1.029999600000000015e+00,-2.300000400000000056e+00,-2.551128387451171875e+00,6.439371705055236816e-01
8.888889999999999864e-07,-1.055560000000000063e-06,1.614600000000000080e+01,5.624958333333329819e+01,-2.486638888888889909e+01,3.200000499999999803e+00,-3.800015999999999838e+00,4.633265733718872070e-01,-1.384659528732299805e+00
-1.741670000000000004e-06,-2.777779999999999893e-09,1.614600000000000080e+01,1.188504166666670017e+02,3.435944444444439938e+01,-6.270012000000000363e+00,-1.000000799999999947e-02,-4.403987407684326172e+00,2.534220933914184570e+00
1.666669999999999928e-07,-4.138889999999999814e-07,1.614600000000000080e+01,1.361791666666669869e+02,6.253944444444439910e+01,6.000011600000000334e-01,-1.490000500000000061e+00,2.921305418014526367e+00,-3.345847725868225098e-01
-2.222219999999999963e-08,-7.277779999999999673e-07,1.614600000000000080e+01,1.769733333333329881e+02,2.806361111111110063e+01,-7.999991600000000425e-02,-2.620000800000000130e+00,1.715131044387817383e+00,-9.168481081724166870e-02
-3.638889999999999837e-07,1.408329999999999906e-06,1.614600000000000080e+01,1.831999999999999886e+02,6.189444444444440308e+01,-1.310000400000000065e+00,5.069988300000000336e+00,6.654554605484008789e-01,4.670513153076171875e+00
-2.555559999999999889e-07,8.111110000000000426e-07,1.614600000000000080e+01,2.263824999999999932e+02,6.159638888888890307e+01,-9.200015700000000463e-01,2.919999600000000139e+00,1.129985928535461426e+00,1.866384744644165039e+00
-5.888889999999999999e-07,3.666670000000000103e-07,1.614600000000000080e+01,2.271233333333329938e+02,4.655777777777780102e+01,-2.120000399999999896e+00,1.320001100000000038e+00,-5.474817752838134766e-01,1.786671042442321777e+00
4.777780000000000316e-07,1.872219999999999966e-06,1.614600000000000080e+01,2.330204166666669892e+02,3.491083333333330074e+01,1.720000699999999938e+00,6.739991700000000030e+00,3.371713399887084961e+00,8.865123748779296875e+00
-5.055560000000000306e-07,1.388889999999999938e-07,1.614600000000000080e+01,2.593616666666670199e+02,4.627527777777780216e+01,-1.820001600000000108e+00,5.000004000000000115e-01,-2.550042867660522461e-01,5.690619945526123047e-01
7.016669999999999686e-06,-2.444439999999999884e-07,1.614499999999999957e+01,5.395708333333330131e+01,-4.726638888888889767e+01,2.526001400000000174e+01,-8.799984499999999876e-01,2.464258384704589844e+01,-1.097223281860351562e+00
5.255559999999999873e-06,2.399999999999999891e-06,1.614499999999999957e+01,6.454375000000000284e+01,-4.553805555555560147e+01,1.892001700000000142e+01,8.640000000000000568e+00,1.800824928283691406e+01,8.564416885375976562e+00
5.500000000000000281e-07,-3.472220000000000105e-07,1.614499999999999957e+01,1.897345833333330063e+02,1.286166666666670011e+01,1.979999899999999924e+00,-1.249999199999999977e+00,4.219545364379882812e+00,2.142174482345581055e+00
-1.150000000000000001e-06,4.527780000000000062e-07,1.614499999999999957e+01,2.165408333333330120e+02,5.977472222222220211e+01,-4.139999999999999680e+00,1.630000799999999916e+00,-2.174720525741577148e+00,7.609112262725830078e-01
8.305559999999999894e-07,3.905560000000000093e-06,1.614399999999999835e+01,1.549666666666669990e+01,-4.089777777777779733e+01,2.990001700000000096e+00,1.406001599999999918e+01,6.429933905601501465e-01,1.411433506011962891e+01
1.416669999999999940e-07,-1.944440000000000039e-08,1.614399999999999835e+01,1.468129166666670073e+02,3.150250000000000128e+01,5.100012000000000434e-01,-6.999983999999999373e-02,2.135657072067260742e+00,2.146958827972412109e+00
-1.277779999999999945e-07,-1.786109999999999997e-06,1.614399999999999835e+01,1.754329166666670119e+02,1.425277777777779953e+01,-4.600007799999999980e-01,-6.429996000000000045e+00,1.263987660408020020e+00,-3.454344749450683594e+00
-9.111110000000000381e-07,1.072220000000000002e-06,1.614399999999999835e+01,1.912916666666669983e+02,5.716499999999999915e+01,-3.279999500000000179e+00,3.859992000000000090e+00,-1.547444581985473633e+00,3.521180152893066406e+00
-6.166669999999999989e-07,9.250000000000000376e-07,1.614399999999999835e+01,2.262312499999999886e+02,5.682222222222220154e+01,-2.220001200000000008e+00,3.330000000000000071e+00,-2.789603769779205322e-01,2.619473934173583984e+00
-8.166669999999999899e-07,-1.555559999999999935e-07,1.614399999999999835e+01,2.321024999999999920e+02,4.563333333333329911e+00,-2.940001200000000203e+00,-5.600015499999999591e-01,-1.962956309318542480e+00,1.616053938865661621e+00
-8.694440000000000396e-07,-9.277779999999999583e-07,1.614399999999999835e+01,2.362041666666669926e+02,3.092249999999999943e+01,-3.129998399999999847e+00,-3.340000900000000161e+00,-1.377565622329711914e+00,-7.836261987686157227e-01
8.250000000000000421e-07,-6.444439999999999703e-07,1.614399999999999835e+01,2.431654166666669994e+02,2.010583333333330103e+01,2.969999800000000079e+00,-2.319998500000000075e+00,4.578820705413818359e+00,2.730072140693664551e-01
9.833330000000000345e-07,1.263890000000000023e-06,1.614300000000000068e+01,4.839208333333329648e+01,-5.544500000000000028e+01,3.539998999999999896e+00,4.550004000000000381e+00,3.445632696151733398e+00,4.402006626129150391e+00
-2.016670000000000124e-06,-1.027779999999999956e-07,1.614300000000000068e+01,1.291391666666669948e+02,1.448916666666669961e+01,-7.260011699999999735e+00,-3.700008000000000186e-01,-5.413861274719238281e+00,2.191949129104614258e+00
-2.555559999999999889e-07,5.555560000000000283e-08,1.614300000000000068e+01,1.747254166666670017e+02,6.535250000000000625e+01,-9.200015700000000463e-01,2.000001499999999877e-01,1.180139899253845215e+00,-9.476441890001296997e-02
8.555559999999999618e-07,1.136110000000000080e-06,1.614300000000000068e+01,1.755408333333330120e+02,2.838277777777780031e+01,3.080001600000000117e+00,4.089996000000000187e+00,4.823475360870361328e+00,6.538080692291259766e+00
1.505559999999999990e-06,-1.405560000000000100e-06,1.614300000000000068e+01,2.061991666666669971e+02,5.578222222222220239e+01,5.420016300000000342e+00,-5.060016000000000069e+00,7.094467163085937500e+00,-5.560214042663574219e+00
-8.388890000000000416e-07,-1.730559999999999953e-06,1.614300000000000068e+01,2.120429166666669971e+02,1.078805555555559970e+01,-3.020000200000000135e+00,-6.230015999999999998e+00,-1.259388327598571777e+00,-3.830822467803955078e+00
-1.158329999999999970e-06,-7.277779999999999673e-07,1.614300000000000068e+01,2.256020833333330131e+02,2.726444444444440052e+01,-4.169987700000000075e+00,-2.620000800000000130e+00,-2.515674829483032227e+00,-3.177958428859710693e-01
-7.655560000000000612e-06,-6.222220000000000245e-07,1.614300000000000068e+01,2.256020833333330131e+02,2.726444444444440052e+01,-2.756001499999999993e+01,-2.239999000000000073e+00,-2.590570259094238281e+01,6.220594421029090881e-02
-1.661109999999999924e-06,3.591669999999999868e-06,1.614300000000000068e+01,2.423120833333329927e+02,3.812444444444439995e+01,-5.979995999999999867e+00,1.293001300000000064e+01,-4.166065216064453125e+00,1.462185955047607422e+01
2.027779999999999911e-07,-1.508330000000000007e-06,1.614300000000000068e+01,2.473958333333330017e+02,-1.093888888888890021e+00,7.300008000000000052e-01,-5.429987999999999815e+00,9.331890940666198730e-01,-2.942072153091430664e+00
-2.333330000000000155e-06,7.416669999999999668e-07,1.614300000000000068e+01,2.490091666666669994e+02,4.377388888888889795e+01,-8.399988000000000454e+00,2.670001300000000022e+00,-6.536215782165527344e+00,3.287543058395385742e+00
-8.277779999999999628e-07,-1.666669999999999995e-08,1.614199999999999946e+01,1.443866666666669971e+02,5.461861111111110034e+01,-2.980001000000000122e+00,-6.000011999999999707e-02,-6.188662052154541016e-01,1.182615756988525391e+00
-6.666669999999999437e-08,-6.666670000000000496e-07,1.614199999999999946e+01,1.646920833333329881e+02,1.441833333333329925e+01,-2.400001300000000060e-01,-2.400001300000000004e+00,1.167081117630004883e+00,-6.934332102537155151e-02
6.843610000000000025e-05,-3.477779999999999845e-06,1.614199999999999946e+01,1.666954166666670005e+02,6.840833333333329769e+00,2.463699599999999919e+02,-1.252000800000000069e+01,2.475126190185546875e+02,-1.020876693725585938e+01
1.388889999999999938e-07,-2.908330000000000156e-06,1.614199999999999946e+01,1.666954166666670005e+02,6.840833333333329769e+00,5.000004000000000115e-01,-1.046998800000000074e+01,1.642660260200500488e+00,-8.158746719360351562e+00
-7.083330000000000205e-07,-1.316670000000000050e-06,1.614199999999999946e+01,1.816379166666669960e+02,4.142638888888890136e+01,-2.549998800000000010e+00,-4.740012000000000114e+00,-1.034824609756469727e+00,-3.601030826568603516e+00
-4.888890000000000045e-07,3.108329999999999935e-06,1.614099999999999824e+01,1.158937499999999972e+02,3.115166666666669926e+01,-1.760000299999999962e+00,1.118998799999999960e+01,-2.650833725929260254e-01,1.383337783813476562e+01
-8.222220000000000155e-07,-5.361110000000000286e-07,1.614099999999999824e+01,3.595383333333330143e+02,-4.608333333333330017e+01,-2.959998999999999825e+00,-1.929999500000000090e+00,-4.279513359069824219e+00,-1.046597361564636230e+00
1.286109999999999914e-06,3.722219999999999829e-07,1.614000000000000057e+01,1.113229166666669983e+02,4.376472222222219699e+01,4.629996000000000222e+00,1.339999200000000057e+00,6.660243034362792969e+00,3.718255281448364258e+00
-1.738889999999999923e-06,1.883330000000000017e-06,1.614000000000000057e+01,1.522429166666670142e+02,3.803833333333329847e+01,-6.260004000000000346e+00,6.779988300000000301e+00,-4.750010967254638672e+00,8.595930099487304688e+00
2.999999999999999864e-07,-2.911109999999999814e-06,1.614000000000000057e+01,1.634704166666670062e+02,-9.811111111111120442e-01,1.080000000000000071e+00,-1.047999599999999987e+01,1.595938086509704590e+00,-8.295923233032226562e+00
8.527780000000000411e-07,-2.888890000000000135e-06,1.614000000000000057e+01,3.299770833333329847e+02,-3.571416666666669926e+01,3.070000600000000190e+00,-1.040000399999999914e+01,1.253433823585510254e+00,-8.206762313842773438e+00
-6.777780000000000225e-07,-3.666670000000000103e-07,1.613899999999999935e+01,1.171924999999999955e+02,6.589222222222220182e+01,-2.440000799999999970e+00,-1.320001100000000038e+00,-7.744278907775878906e-01,2.579697072505950928e-01
-1.322219999999999938e-06,7.388890000000000461e-07,1.613899999999999935e+01,1.176970833333329978e+02,4.150916666666670096e+01,-4.759991999999999557e+00,2.660000600000000048e+00,-2.509833812713623047e+00,5.019952297210693359e+00
-1.572220000000000085e-06,-7.027779999999999949e-07,1.613899999999999935e+01,2.048920833333330052e+02,4.482527777777779932e+01,-5.659991699999999959e+00,-2.530000699999999991e+00,-4.410254955291748047e+00,-2.196788311004638672e+00
-1.122219999999999947e-06,-8.083330000000000160e-07,1.613899999999999935e+01,2.118479166666670039e+02,2.389555555555559962e+01,-4.039992299999999759e+00,-2.909999000000000002e+00,-2.244961500167846680e+00,-9.364101886749267578e-01
1.886110000000000099e-06,-2.416669999999999894e-07,1.613899999999999935e+01,2.320695833333329858e+02,8.266666666666669938e-01,6.789996000000000365e+00,-8.700012599999999985e-01,7.377685070037841797e+00,1.329090952873229980e+00
-5.500000000000000281e-07,-3.091669999999999996e-06,1.613800000000000168e+01,1.300999999999999979e+01,1.024999999999999911e+00,-1.979999899999999924e+00,-1.113001200000000068e+01,-2.832052946090698242e+00,-7.416920661926269531e+00
3.144440000000000170e-06,-2.200000000000000112e-06,1.613800000000000168e+01,7.174541666666669926e+01,-4.176722222222220182e+01,1.131998349999999931e+01,-7.919999599999999695e+00,1.007464885711669922e+01,-7.958281040191650391e+00
-3.277779999999999854e-07,4.722219999999999784e-07,1.613800000000000168e+01,1.152654166666669937e+02,4.242000000000000171e+01,-1.180000799999999961e+00,1.699999199999999933e+00,1.009873747825622559e+00,4.058683395385742188e+00
-2.069439999999999875e-06,3.138889999999999859e-07,1.613800000000000168e+01,1.243962499999999949e+02,2.262138888888890165e+01,-7.449983600000000372e+00,1.130000399999999905e+00,-5.770489692687988281e+00,3.781496286392211914e+00
1.316670000000000050e-06,-3.069440000000000041e-06,1.613800000000000168e+01,1.497745833333329983e+02,4.307138888888889738e+01,4.740012000000000114e+00,-1.104998400000000025e+01,6.488952636718750000e+00,-9.383132934570312500e+00
